as_of,a,b,beta,adf_stat,adf_pvalue
2021-09-30,AAPL,CSCO,0.5026762254715894,-2.4651997192695125,0.12417279992942615
2021-09-30,AAPL,QCOM,0.5820985553439533,-0.4645869024822086,0.8987438386327923
2021-09-30,MSFT,GOOG,0.5927831242301236,-2.8318321218800855,0.053868669652446646
2021-09-30,MSFT,META,0.8772251943855811,-2.294230131250989,0.17383562241110323
2021-09-30,MSFT,NVDA,0.5775048927610655,-2.5691747192488688,0.09953704270247915
2021-09-30,MSFT,AMD,0.6185680833105036,-1.5027898405862643,0.5321307959763105
2021-09-30,MSFT,INTC,0.42706633737782,-0.9170959045185993,0.7822903700596113
2021-09-30,MSFT,ADBE,0.8641511171232797,-2.065043543546802,0.2588010066105224
2021-09-30,MSFT,ORCL,0.6846172320761621,-3.0055087161630625,0.034383148186915506
2021-09-30,MSFT,CRM,0.676606263067667,-1.7552319072142641,0.4029032024763538
2021-09-30,MSFT,CSCO,0.8046308660948244,-2.1509790974478484,0.2245155046959254
2021-09-30,MSFT,QCOM,0.2041833034540238,-0.5939595155745796,0.8723410954347455
2021-09-30,GOOG,META,1.4099857303661443,-2.640522072182064,0.0849079980883749
2021-09-30,GOOG,NVDA,0.8791867017898445,-2.6568554535942517,0.08180630194414312
2021-09-30,GOOG,AMD,0.7905969128208753,-1.8956060073249883,0.33413099866721063
2021-09-30,GOOG,INTC,0.7994650687348999,-1.3348343745354243,0.6130887554017075
2021-09-30,GOOG,ADBE,1.2463469765217259,-2.8323887611262846,0.05379412783778539
2021-09-30,GOOG,ORCL,1.1185281564287943,-3.2273282294664765,0.01845631778194418
2021-09-30,GOOG,CRM,0.7032190703069118,-3.0701944325273427,0.02883901660706851
2021-09-30,GOOG,CSCO,1.3607319814335481,-2.513423771027478,0.11224224622131135
2021-09-30,GOOG,QCOM,0.32616089470470544,-1.285778225970674,0.6356534168949882
2021-09-30,META,NVDA,0.6029599970825129,-2.875826135777222,0.04823217011663753
2021-09-30,META,AMD,0.5678439079512747,-1.5322856701362382,0.5174839476098554
2021-09-30,META,INTC,0.17096653851372018,-1.2402030227529046,0.656066824544672
2021-09-30,META,ADBE,0.9063120900514592,-2.5824422687549595,0.09668066198455777
2021-09-30,META,ORCL,0.691236942376598,-3.2318922417339366,0.01821127479853264
2021-09-30,META,CRM,0.7922017675579334,-1.8590683169416575,0.3515547190845023
2021-09-30,META,CSCO,0.7683920875095681,-2.3539935457187693,0.15514444541129485
2021-09-30,META,QCOM,0.09865684651062429,-1.1751308914030782,0.6842012586562337
2021-09-30,NVDA,AMD,1.155278463035931,-1.1224732282512586,0.7060271488278267
2021-09-30,NVDA,INTC,0.21227261055092314,-0.5214928159268447,0.8877536379506495
2021-09-30,NVDA,ADBE,1.494174112136688,-2.5669721854432472,0.10001736519432147
2021-09-30,NVDA,ORCL,1.0013152576989515,-2.2555113211854048,0.1867179532940504
2021-09-30,NVDA,CRM,1.6753622422654182,-1.9253669962440296,0.32022336923968736
2021-09-30,NVDA,CSCO,1.0974381799231296,-1.6381731328289046,0.4632155427308457
2021-09-30,NVDA,QCOM,0.3201017815466354,-0.26742443437573477,0.9299929704044294
2021-09-30,AMD,INTC,-0.1898615362600837,-1.6876860932963724,0.43746787863928055
2021-09-30,AMD,ADBE,0.6622505949748867,-2.094589957356924,0.2466955642368298
2021-09-30,AMD,ORCL,0.2815725928072663,-1.8641120295696325,0.34912761839370154
2021-09-30,AMD,CRM,0.8021559879977225,-2.09468056499576,0.24665894597932164
2021-09-30,AMD,CSCO,0.3382899295950017,-1.7703676961086008,0.3952693465505157
2021-09-30,AMD,QCOM,0.8731449358988239,-1.2000407441982412,0.6735781845612995
2021-09-30,INTC,ADBE,0.005383998369021356,-1.685306337260055,0.4386985511262391
2021-09-30,INTC,ORCL,0.22763491743124287,-1.678035814957994,0.4424631291176636
2021-09-30,INTC,CRM,-0.5078268099237571,-2.06377579267529,0.2593276928696645
2021-09-30,INTC,CSCO,0.38231899179881634,-1.7467551463335824,0.4071979261207083
2021-09-30,INTC,QCOM,-0.13145761455268015,-1.8471997725512257,0.35729266011091326
2021-09-30,ADBE,ORCL,0.6085013051674564,-2.0921695216613907,0.24767491164428707
2021-09-30,ADBE,CRM,1.0921387488048415,-2.100800888995223,0.24419268198606753
2021-09-30,ADBE,CSCO,0.6500755258410017,-1.7718618587736965,0.3945182429817713
2021-09-30,ADBE,QCOM,0.32829162418725066,-1.0953612122842131,0.716918250318353
2021-09-30,ORCL,CRM,0.5673396687598606,-1.3762511003210336,0.5936072084912516
2021-09-30,ORCL,CSCO,1.1359896116750363,-2.7305446157829745,0.06890020747563907
2021-09-30,ORCL,QCOM,-0.029150451892218238,-0.6486945832956906,0.8595951746438815
2021-09-30,CRM,CSCO,0.0541687681796644,-1.765187744232947,0.39787677443801306
2021-09-30,CRM,QCOM,-0.027940134127372507,-1.7197909553040127,0.4209455075138314
2021-09-30,CSCO,QCOM,0.28618339788640373,-1.155394604119881,0.6924837013802626
2021-10-29,AAPL,MSFT,0.585724311324104,-2.6842835842196537,0.07679760372256633
2021-10-29,AAPL,GOOG,0.3708301218256705,-2.4507142627880496,0.12793104476597522
2021-10-29,AAPL,META,0.5030338540914345,-2.1788645232326376,0.2140056398542844
2021-10-29,AAPL,NVDA,0.33547827871485175,-3.1805244166195132,0.02114004345835403
2021-10-29,AAPL,AMD,0.5122665519251057,-2.7744531044149143,0.06201663743613001
2021-10-29,AAPL,INTC,0.06617704673497188,-2.00906194911044,0.2826139400453533
2021-10-29,AAPL,ADBE,0.5725677329637431,-3.5826994808110166,0.006100521646209947
2021-10-29,AAPL,ORCL,0.37813396949882894,-2.770305869076375,0.06264214609260506
2021-10-29,AAPL,CRM,0.5729682258033796,-2.95683361886467,0.039126995545743434
2021-10-29,AAPL,CSCO,0.5328715937570319,-2.113279181559012,0.2392086097810573
2021-10-29,AAPL,QCOM,0.23971391321159435,-1.7415609789315964,0.40983614972770743
2021-10-29,MSFT,GOOG,0.6791373972052347,-1.6527308550806978,0.45561659467713117
2021-10-29,MSFT,META,0.8904450654431544,-0.26729825540950036,0.9300098771454298
2021-10-29,MSFT,NVDA,0.5608770072267756,-2.8927915086889153,0.046192691256724656
2021-10-29,MSFT,AMD,0.6371990527024949,-1.3401831060542186,0.6105939811973832
2021-10-29,MSFT,INTC,0.24468909996583488,0.39504267202784304,0.9813086061322484
2021-10-29,MSFT,ADBE,0.8773380563648135,-1.4928853121242776,0.5370278913912658
2021-10-29,MSFT,ORCL,0.685623706149117,-2.5957992792541575,0.09386858284584515
2021-10-29,MSFT,CRM,0.9750614967260774,-2.1950447818810526,0.20804882849006745
2021-10-29,MSFT,CSCO,0.9410317904553649,-1.448743965789292,0.5586976596767212
2021-10-29,MSFT,QCOM,-0.45669076638676154,-0.3405549814791955,0.9195609029609809
2021-10-29,GOOG,META,1.3276241428915254,-1.5148686939221394,0.5261436062221232
2021-10-29,GOOG,NVDA,0.7771079887906002,-2.321753595063456,0.16504795364016567
2021-10-29,GOOG,AMD,0.7266123944746695,-1.376743974481914,0.5933731832378492
2021-10-29,GOOG,INTC,0.49779193316289627,-0.018489053100316902,0.9569760829518766
2021-10-29,GOOG,ADBE,1.1833250796421952,-1.853760815601179,0.3541160898063347
2021-10-29,GOOG,ORCL,0.9972761624006795,-3.267074662668395,0.016415937906980062
2021-10-29,GOOG,CRM,1.2111077212235648,-2.1158844359499764,0.2381755452339503
2021-10-29,GOOG,CSCO,1.3980907291210611,-2.9152106485410756,0.043607582407635466
2021-10-29,GOOG,QCOM,-0.8907960513759949,-1.2069589683152664,0.6705949980970083
2021-10-29,META,NVDA,0.5100786603991886,-1.2676991043363004,0.6438174552425371
2021-10-29,META,AMD,0.45544961334226136,-1.2703574017686121,0.6426224047880248
2021-10-29,META,INTC,0.0787161008354037,-1.4433513195863557,0.5613256876873757
2021-10-29,META,ADBE,0.8297059944497513,-1.6522923846128943,0.45584515393696984
2021-10-29,META,ORCL,0.6175928727885405,-2.369250403957506,0.1506039675065743
2021-10-29,META,CRM,0.7681828210549864,-1.5139110263251485,0.5266188730555825
2021-10-29,META,CSCO,0.8603981378736084,-2.265338224277036,0.18339082098058324
2021-10-29,META,QCOM,-0.3180906821260373,-1.9820179540521716,0.294512827585658
2021-10-29,NVDA,AMD,1.2002872859984242,-1.0524882821926203,0.7336426209143749
2021-10-29,NVDA,INTC,-0.04061493834612942,-0.18897058035364028,0.9398235888465857
2021-10-29,NVDA,ADBE,1.5505375869377485,-2.259492455862412,0.18536532942414463
2021-10-29,NVDA,ORCL,1.0805277999002543,-2.0927452187953013,0.2474417743934051
2021-10-29,NVDA,CRM,1.9172699614659359,-2.2420845765949173,0.19132712372408245
2021-10-29,NVDA,CSCO,1.4213796137458192,-1.5970114357319856,0.4850945670723242
2021-10-29,NVDA,QCOM,-0.47143399345694004,-0.8023448214090201,0.8184323235367049
2021-10-29,AMD,INTC,-0.3720960706178597,-1.88818871186394,0.33763775078073693
2021-10-29,AMD,ADBE,0.7509741090532231,-1.9584253619798673,0.3050941936366388
2021-10-29,AMD,ORCL,0.3848368957440303,-1.6427448884260514,0.46082687146563994
2021-10-29,AMD,CRM,1.0697355074947374,-2.882075149971259,0.047472471912550565
2021-10-29,AMD,CSCO,0.47981333256750525,-1.0747547273988372,0.7250337291355998
2021-10-29,AMD,QCOM,0.5600123836429047,-0.29122547884461736,0.9267379061701143
2021-10-29,INTC,ADBE,-0.06696246114884905,-2.5584219708662093,0.10189863660013787
2021-10-29,INTC,ORCL,0.12372393813142829,-2.068287377231392,0.25745606346210126
2021-10-29,INTC,CRM,-0.3922808109906499,-2.967009930922464,0.038092233598492474
2021-10-29,INTC,CSCO,0.3265298957240901,-1.6510677473833444,0.4564836224023447
2021-10-29,INTC,QCOM,-0.3435672535414428,-3.001302867735545,0.03477290783041688
2021-10-29,ADBE,ORCL,0.6355257215441992,-1.9601060787943159,0.3043343313767459
2021-10-29,ADBE,CRM,1.0953245515513867,-2.2511556240078106,0.1882051925179401
2021-10-29,ADBE,CSCO,0.8447053349848923,-1.745621386483145,0.4077733628438874
2021-10-29,ADBE,QCOM,0.023740933878684423,-0.42805404376722767,0.9053083341577615
2021-10-29,ORCL,CRM,1.068604973249244,-1.9123423061601195,0.32627736225001747
2021-10-29,ORCL,CSCO,1.3431279861381156,-3.6673015144926557,0.004597316555560357
2021-10-29,ORCL,QCOM,-0.9785148177971132,-2.1402336161008146,0.22864709747539252
2021-10-29,CRM,CSCO,0.29132912964322366,-1.9776047382278665,0.29647813572713766
2021-10-29,CRM,QCOM,-0.12748827752978725,-1.018529411128953,0.7464462763613663
2021-10-29,CSCO,QCOM,-0.4969489979437234,-2.883058263957762,0.047353858237219215
2021-11-30,AAPL,MSFT,0.530178628899996,-2.229171260829421,0.19582880957261772
2021-11-30,AAPL,GOOG,0.366018837998265,-1.3673082250088444,0.5978447893180383
2021-11-30,AAPL,META,0.48155470716990373,-0.7824374981028787,0.8242265653472933
2021-11-30,AAPL,NVDA,0.2714459166029569,-2.846150111770031,0.051977932534019285
2021-11-30,AAPL,AMD,0.37030908394192613,-2.972656934680096,0.03752800553643661
2021-11-30,AAPL,INTC,-0.439201571957176,-1.868526878994247,0.347008774165277
2021-11-30,AAPL,ADBE,0.5449239635811698,-2.881463157386241,0.04754643325382654
2021-11-30,AAPL,ORCL,0.3797015884782729,-1.6458221509390345,0.45922019727291785
2021-11-30,AAPL,CRM,0.6324266843916149,-2.8399334713932536,0.052792073386548885
2021-11-30,AAPL,CSCO,0.5861035098714609,-1.16374404037558,0.6889945180077413
2021-11-30,AAPL,QCOM,0.40935193260974956,-1.7870849066201642,0.38689226781874814
2021-11-30,MSFT,GOOG,0.7484775739499057,-1.0582977764119919,0.7314126829644905
2021-11-30,MSFT,META,0.9162964693723488,-0.7767570240889923,0.8258543633670725
2021-11-30,MSFT,NVDA,0.4930953231366332,-2.6413900128413212,0.08474090996411138
2021-11-30,MSFT,AMD,0.5657336671766362,-2.100988071720238,0.24411747855917948
2021-11-30,MSFT,INTC,-0.43423690218751626,-1.470451630689346,0.5480745889523323
2021-11-30,MSFT,ADBE,0.9061058515102879,-1.8940264964370745,0.3348764324741106
2021-11-30,MSFT,ORCL,0.7776649397920647,-2.0051139071358555,0.2843353405773087
2021-11-30,MSFT,CRM,1.1245125743676234,-3.318069509630915,0.014089836433637684
2021-11-30,MSFT,CSCO,1.243797941673417,-1.2987888618090886,0.6297262285546463
2021-11-30,MSFT,QCOM,0.2795033092437156,-1.100114940993488,0.7150260658473598
2021-11-30,GOOG,META,1.2995716686676793,-2.1216133009955844,0.23591305705569765
2021-11-30,GOOG,NVDA,0.585837481776343,-1.1167606554049871,0.7083418786662287
2021-11-30,GOOG,AMD,0.5489557184887935,-1.7625952828725497,0.39918375994346267
2021-11-30,GOOG,INTC,-0.2788898235883226,-1.5901525554454405,0.48853831671313175
2021-11-30,GOOG,ADBE,1.0967733077691095,-1.903217443301408,0.330549040989532
2021-11-30,GOOG,ORCL,1.0237234376164348,-3.2392420741386867,0.017822635942336164
2021-11-30,GOOG,CRM,1.2636869598695397,-2.6093661428722257,0.09107688632369998
2021-11-30,GOOG,CSCO,1.6977414946679588,-3.3500188479307713,0.012785407307335517
2021-11-30,GOOG,QCOM,-0.036570301202616284,-1.0991585736216845,0.7154073396089651
2021-11-30,META,NVDA,0.34673635397962455,-0.8335819308979404,0.8090580954047562
2021-11-30,META,AMD,0.27809576243299805,-1.1558242629896809,0.6923046794551451
2021-11-30,META,INTC,-0.28257310193768753,-1.6333891599666812,0.4657171944099881
2021-11-30,META,ADBE,0.7335741562610291,-1.5078149798025622,0.5296418986356196
2021-11-30,META,ORCL,0.6388966455057166,-2.8035737680664408,0.05776509128744038
2021-11-30,META,CRM,0.663766006803447,-1.5176399115620423,0.5247677814861778
2021-11-30,META,CSCO,1.1100238288831532,-2.5953522029261316,0.09396168254298537
2021-11-30,META,QCOM,-0.026392027401435092,-1.329036493338337,0.615785631315215
2021-11-30,NVDA,AMD,1.2206376215129828,-1.8062279403014145,0.3773741073747563
2021-11-30,NVDA,INTC,-1.2775827909634307,-0.9690884447692601,0.7643709973706267
2021-11-30,NVDA,ADBE,1.7871233427806303,-0.9366115734477147,0.7756767933258011
2021-11-30,NVDA,ORCL,1.4186839559061448,-1.0147550627872899,0.7478447616349729
2021-11-30,NVDA,CRM,2.2710173408205425,-2.7354996060595274,0.06809414688945409
2021-11-30,NVDA,CSCO,2.209143411574398,-0.5702520355246327,0.8775631748329977
2021-11-30,NVDA,QCOM,1.0105587787408579,-0.44872449853053725,0.9016401925120203
2021-11-30,AMD,INTC,-1.3183745616342963,-1.2828050152790018,0.637001867227088
2021-11-30,AMD,ADBE,1.0242577625616778,-0.4582667516615352,0.8999064097036769
2021-11-30,AMD,ORCL,0.646937634221965,-0.3079332227107258,0.924373211095214
2021-11-30,AMD,CRM,1.4624602300027303,-1.4465954327516053,0.5597452592722152
2021-11-30,AMD,CSCO,0.8885508021810096,0.13464945511352183,0.968348686966768
2021-11-30,AMD,QCOM,1.3044758058929953,-1.0696717040873416,0.7270137377400578
2021-11-30,INTC,ADBE,-0.2637591875456089,-2.6632992468576124,0.08060724223327587
2021-11-30,INTC,ORCL,-0.11510819653175758,-2.4243327102210697,0.13498611734891403
2021-11-30,INTC,CRM,-0.33681737421766345,-2.7240038915895846,0.06997585462620197
2021-11-30,INTC,CSCO,-0.05865888368273385,-2.190503515892443,0.20971016955255672
2021-11-30,INTC,QCOM,-0.3991761105543421,-2.950622373527834,0.03977007733310828
2021-11-30,ADBE,ORCL,0.7366487464636836,-1.9932639424131435,0.2895344137554866
2021-11-30,ADBE,CRM,1.099732443855588,-1.7706318021435226,0.39513654938089304
2021-11-30,ADBE,CSCO,1.1746972501764743,-1.6178883895422438,0.4738365067005084
2021-11-30,ADBE,QCOM,0.4485395245856043,-1.0533637259486606,0.73330732208858
2021-11-30,ORCL,CRM,1.1483490064707196,-2.858406191837932,0.050402996730432456
2021-11-30,ORCL,CSCO,1.5705960146662923,-3.51637751313321,0.007576313081900961
2021-11-30,ORCL,QCOM,-0.12255668250506846,-1.3380007677844314,0.6116126594387368
2021-11-30,CRM,CSCO,0.755419867910112,-1.520530762604404,0.5233317247846736
2021-11-30,CRM,QCOM,0.3685718716750688,-1.4113389458033159,0.5768281752049897
2021-11-30,CSCO,QCOM,-0.12000337728741517,-1.5601603423230141,0.5035691512168242
2021-12-30,AAPL,MSFT,0.6648963836408304,-4.209507120540965,0.000634904959549494
2021-12-30,AAPL,GOOG,0.500531609428332,-1.154336056934445,0.6929245100029305
2021-12-30,AAPL,META,0.5261940202802212,-0.1839483525127211,0.940408080440134
2021-12-30,AAPL,NVDA,0.31633187629326065,-2.033259861306969,0.2721828456748412
2021-12-30,AAPL,AMD,0.42472325595327753,-2.2872259011586777,0.17612097631791657
2021-12-30,AAPL,INTC,-0.946106185607275,-2.9147263910241956,0.04366212331915161
2021-12-30,AAPL,ADBE,0.5894853215869562,0.4794428319723095,0.9842347015909082
2021-12-30,AAPL,ORCL,0.48111159878918075,-0.8043974582768766,0.8178269334503117
2021-12-30,AAPL,CRM,0.6866858965478806,-1.9891086654935584,0.29136889322620485
2021-12-30,AAPL,CSCO,0.8167912711527652,-1.938992659303924,0.31394580810571027
2021-12-30,AAPL,QCOM,0.6641994305155643,-1.7408301923530631,0.4102077262828526
2021-12-30,MSFT,GOOG,0.826821119844792,-1.644687205139923,0.45981265594761106
2021-12-30,MSFT,META,0.8869319075833905,-0.8634518116150359,0.7997699429857872
2021-12-30,MSFT,NVDA,0.4578845579411014,-3.046500350957692,0.030774179867722677
2021-12-30,MSFT,AMD,0.5499579604142013,-2.6396430342238246,0.0850774833346275
2021-12-30,MSFT,INTC,-1.1827605065172586,-3.6574243132439923,0.004753474630389921
2021-12-30,MSFT,ADBE,0.8890440218371982,-0.37576739869177844,0.9140668115025399
2021-12-30,MSFT,ORCL,0.8109581175707943,-1.7104085695159301,0.42575780535096563
2021-12-30,MSFT,CRM,1.1133588578403284,-1.4387293565960517,0.5635744841864033
2021-12-30,MSFT,CSCO,1.3042819958203338,-2.1914437346576685,0.20936553115820022
2021-12-30,MSFT,QCOM,0.6022210882441724,-1.9915673899891295,0.2902827009631946
2021-12-30,GOOG,META,1.2052291529785082,-2.429820710365369,0.13349599397012252
2021-12-30,GOOG,NVDA,0.48466638032029025,-2.5584269409705853,0.10189753532760282
2021-12-30,GOOG,AMD,0.504470830872514,-2.8770972984763046,0.04807682657026812
2021-12-30,GOOG,INTC,-1.1714650389767125,-3.889620632373643,0.002112575388647429
2021-12-30,GOOG,ADBE,1.0160906266486944,-3.146769124470883,0.023280156902492605
2021-12-30,GOOG,ORCL,0.9796147244346727,-4.093505357360256,0.0009927440616086683
2021-12-30,GOOG,CRM,1.1811626260788946,-2.3591261128813943,0.15360652740693287
2021-12-30,GOOG,CSCO,1.5763719885948375,-2.5292101246151986,0.10852796539690379
2021-12-30,GOOG,QCOM,0.3754421144131017,-3.025117167098701,0.03261442333174089
2021-12-30,META,NVDA,0.2683476292030277,-1.642509842200592,0.46094963026365104
2021-12-30,META,AMD,0.22133757580039862,-1.6726789859082947,0.4452411932531648
2021-12-30,META,INTC,-0.6526457705094977,-2.7341004969487557,0.06832098288312767
2021-12-30,META,ADBE,0.6790971933237275,-2.184232306609737,0.21201790945921428
2021-12-30,META,ORCL,0.6277517776799529,-2.7215508290286126,0.07038269925926231
2021-12-30,META,CRM,0.6161928922980742,-1.5901164933799108,0.488556417738966
2021-12-30,META,CSCO,1.059994171832634,-2.483618779999171,0.11951109695197981
2021-12-30,META,QCOM,0.09549497340799334,-1.6137075076091927,0.4760297131413795
2021-12-30,NVDA,AMD,1.2218585125746309,-2.37079973795513,0.15014811533252986
2021-12-30,NVDA,INTC,-2.723399118947237,-3.6330183478708427,0.005160272594955037
2021-12-30,NVDA,ADBE,1.8484800007238051,-0.39979192628419485,0.9101335124277365
2021-12-30,NVDA,ORCL,1.6180928581245269,-1.583734528209899,0.491758848675112
2021-12-30,NVDA,CRM,2.349619321650321,-1.2994447959872688,0.6294262818972073
2021-12-30,NVDA,CSCO,2.58902454526383,-2.0746101154662524,0.25484577713369305
2021-12-30,NVDA,QCOM,1.5503229981252165,-1.662509841722428,0.45052462097590246
2021-12-30,AMD,INTC,-2.0958834374154858,-2.906491756611014,0.044598285718812046
2021-12-30,AMD,ADBE,1.1667911291771147,-0.17023780284062603,0.9419774563088084
2021-12-30,AMD,ORCL,0.9277900883273389,-1.0752811536237548,0.724828172049254
2021-12-30,AMD,CRM,1.6365206635816278,-1.050697793603429,0.7343275727442278
2021-12-30,AMD,CSCO,1.4648139754332752,-1.6110970958992368,0.4773997253557641
2021-12-30,AMD,QCOM,1.4574058704457298,-1.5790202066993093,0.4941231877698378
2021-12-30,INTC,ADBE,-0.3631768119956303,-3.8512735773347235,0.0024241951201489165
2021-12-30,INTC,ORCL,-0.2982124007726975,-3.805366602393047,0.0028528824224315435
2021-12-30,INTC,CRM,-0.4573640943046354,-4.017924376602505,0.0013195081228936142
2021-12-30,INTC,CSCO,-0.4030104970437573,-3.651716064265491,0.004845910934994441
2021-12-30,INTC,QCOM,-0.33646052399831733,-3.220656112489113,0.018819727198281646
2021-12-30,ADBE,ORCL,0.7837020743929128,-2.46282803225674,0.12478256123141612
2021-12-30,ADBE,CRM,1.106446899467517,-2.1700631745516015,0.21728961511545436
2021-12-30,ADBE,CSCO,1.200078732902667,-1.6290214937892682,0.4680029440012774
2021-12-30,ADBE,QCOM,0.4575687645229165,-1.5443912130201047,0.5114486268852567
2021-12-30,ORCL,CRM,1.0906384118281092,-2.1931802233605358,0.20872994703579367
2021-12-30,ORCL,CSCO,1.5063726505598887,-2.3574507020029793,0.1541073798226878
2021-12-30,ORCL,QCOM,0.27940573108936034,-1.6663861845553969,0.44850919292280167
2021-12-30,CRM,CSCO,0.7578590969774992,-1.7891925761553475,0.3858403265639144
2021-12-30,CRM,QCOM,0.3318059954277054,-1.5153611398404274,0.5258991800770234
2021-12-30,CSCO,QCOM,0.22216648626529467,-1.8281041015090342,0.3666007297914902
2022-01-31,AAPL,MSFT,0.833904006278147,-1.4953101770268022,0.5358300383984105
2022-01-31,AAPL,GOOG,0.7453346296167638,-1.4384437621387232,0.5637133267191856
2022-01-31,AAPL,META,0.5811065414545543,-0.043979098785961804,0.9547403719986529
2022-01-31,AAPL,NVDA,0.3652945878338938,-1.690657651220505,0.43593225030017335
2022-01-31,AAPL,AMD,0.45237380761514157,-1.3098971051718986,0.6246322997888476
2022-01-31,AAPL,INTC,-1.0997384576860294,-3.0346655247808436,0.03178146082920534
2022-01-31,AAPL,ADBE,0.5452093711714157,0.40382626372702346,0.981637467356339
2022-01-31,AAPL,ORCL,0.6224645296105609,-0.9714914862176408,0.7635196235712375
2022-01-31,AAPL,CRM,0.5588521139785068,0.026960114289167416,0.9607056849589279
2022-01-31,AAPL,CSCO,1.1368647092356032,-1.9848456173563016,0.2932570413407418
2022-01-31,AAPL,QCOM,0.7658174832195901,-2.6230634097473238,0.0883235977996748
2022-01-31,MSFT,GOOG,0.9429330038868293,-2.5555419422396075,0.10253830605246383
2022-01-31,MSFT,META,0.7976426578104593,-0.7191873521466972,0.8417167872690128
2022-01-31,MSFT,NVDA,0.42988102245452603,-3.3152589021335115,0.014210027465961733
2022-01-31,MSFT,AMD,0.5151385865553008,-2.91156938750372,0.0440190814699065
2022-01-31,MSFT,INTC,-1.3683083982228306,-3.9365487196658315,0.0017817410661516786
2022-01-31,MSFT,ADBE,0.7740221596422101,-0.4371128631172962,0.9037154208386678
2022-01-31,MSFT,ORCL,0.8384130133596903,-2.4231838225639137,0.13529956987966657
2022-01-31,MSFT,CRM,0.9086124165361695,-1.1916690053106682,0.6771691887907263
2022-01-31,MSFT,CSCO,1.285101779757099,-2.226164438192227,0.1968866738772585
2022-01-31,MSFT,QCOM,0.6994225668863567,-2.470693757985128,0.12276863340649563
2022-01-31,GOOG,META,1.0357024197285227,-1.7522782262186554,0.4043981326356718
2022-01-31,GOOG,NVDA,0.40355145439200446,-2.9389293340863607,0.04100472657036392
2022-01-31,GOOG,AMD,0.443755010398536,-3.140183770223625,0.023718830050367113
2022-01-31,GOOG,INTC,-1.384321243874092,-4.7585486389602405,6.52361755910604e-05
2022-01-31,GOOG,ADBE,0.8380457676233903,-2.6720164920654104,0.07900707185688088
2022-01-31,GOOG,ORCL,0.909078263893735,-3.874640700676502,0.002229610183044818
2022-01-31,GOOG,CRM,0.9093716452968861,-2.7222993741564725,0.07025835283622965
2022-01-31,GOOG,CSCO,1.324031763392524,-2.2007819774365163,0.20596176658203924
2022-01-31,GOOG,QCOM,0.5215600370706621,-3.6783287521431465,0.004428514168450414
2022-01-31,META,NVDA,0.20643160520980464,-1.85094316777911,0.3554788931826035
2022-01-31,META,AMD,0.17628904417295216,-2.054489553891444,0.26320369579569514
2022-01-31,META,INTC,-0.7144585973360705,-2.8750111001526215,0.048331989890213825
2022-01-31,META,ADBE,0.6009696315017853,-2.660788332790204,0.08107282765300244
2022-01-31,META,ORCL,0.5980120866743334,-2.670732714335715,0.07924115060939957
2022-01-31,META,CRM,0.4890232725446818,-2.213756755343896,0.2012904884075999
2022-01-31,META,CSCO,0.8880750081578835,-2.213615991492516,0.20134080460499232
2022-01-31,META,QCOM,0.1577242104854055,-2.2091302682658958,0.202948400900899
2022-01-31,NVDA,AMD,1.1808623853311442,-2.584421036403528,0.0962600604645023
2022-01-31,NVDA,INTC,-3.068542144900049,-3.7939848046534586,0.002969461382870275
2022-01-31,NVDA,ADBE,1.6660056237502154,-0.6782975450755584,0.8522911663965265
2022-01-31,NVDA,ORCL,1.8000932886264853,-2.0771640203351986,0.2537956394726808
2022-01-31,NVDA,CRM,1.9844276537609555,-1.0410409062349562,0.7380029389987675
2022-01-31,NVDA,CSCO,2.830460943008021,-2.1729881487801963,0.2161948345610355
2022-01-31,NVDA,QCOM,1.7245108856687663,-2.9697435757859854,0.03781821453054635
2022-01-31,AMD,INTC,-2.2423160380228344,-3.095011199670472,0.026924591683313202
2022-01-31,AMD,ADBE,1.1555318247662325,-0.9292226400683977,0.7781967419798961
2022-01-31,AMD,ORCL,1.230697755182887,-1.9075101415070157,0.32853639313003713
2022-01-31,AMD,CRM,1.5161531356324536,-1.1370161897869244,0.700086884994369
2022-01-31,AMD,CSCO,2.0009558119327773,-2.0607062911359777,0.26060537067440087
2022-01-31,AMD,QCOM,1.4775356153392423,-2.117700720388242,0.23745687551727757
2022-01-31,INTC,ADBE,-0.40765202858947813,-2.4486177219441023,0.12848174940885448
2022-01-31,INTC,ORCL,-0.45216675909353543,-3.5834330582164373,0.006085766169051491
2022-01-31,INTC,CRM,-0.4674394643080606,-2.74537175387154,0.06651062582034037
2022-01-31,INTC,CSCO,-0.6052669272483826,-3.2615137572009774,0.016688939890420043
2022-01-31,INTC,QCOM,-0.29876656573256133,-2.774710397732418,0.06197799749697754
2022-01-31,ADBE,ORCL,0.832993257692204,-2.8084581202603647,0.057075706027211945
2022-01-31,ADBE,CRM,1.054084418790354,-2.3770719530227318,0.14831251651742677
2022-01-31,ADBE,CSCO,1.0259070808433375,-1.5997397538181748,0.48372419928428223
2022-01-31,ADBE,QCOM,0.3580133970204181,-1.3842857578578958,0.589786108930536
2022-01-31,ORCL,CRM,0.8780633633319201,-2.93296306124213,0.04164693054459984
2022-01-31,ORCL,CSCO,1.312250368202296,-2.5312562229563564,0.10805335945450317
2022-01-31,ORCL,QCOM,0.39608974436725763,-2.750311851874072,0.0657293545627083
2022-01-31,CRM,CSCO,0.6141393152315018,-1.5372169383821934,0.5150269501582421
